station_key,station_id,station_name,total_start_count,total_end_count
6542fc02e5d19b53dd6dd35c6bcfb692,200045,"Garnet Street, Shadwell",1987,1867
2e0201c8ab47b50447ee39de6b5a7115,834,"Gas Holders, Battersea Park",67777,68960
4dbef4e6925e7b4831c4285e6abfc43e,300216,"Gas Holders, Battersea Park",5298,5302
a439f384e659630bdafea5e93813771f,200155,"Gascoyne Road, Victoria Park",2494,2460
96b291077c981074416c07c839a1895e,474,"Gascoyne Road, Victoria Park",29474,30530
da5c106773343e8f8e7d25c2e6985ad0,300207,"Gauden Road, Clapham",3793,3737
d48c5ad7cd3e58f765d30c7d66184d71,808,"Gauden Road, Clapham",45539,47261
7f801bbc42c66c8ffac56c50dad9b8d3,549,"Gaywood  Street, Elephant & Castle",72877,71111
d9504ad49ef5b7302cb8636e43dce6e8,200132,"Gaywood  Street, Elephant & Castle",2393,2326
988d52e87b0b697cda4e950343efa170,403,"George Place Mews, Marylebone",80035,79368
a6f9eaae7f65ba1b3031ad94cf79e38c,10630,"George Place Mews, Marylebone",2341,2383
b65485ad3747b4df9d1675934ea6cd34,2679,"George Row, Bermondsey",3760,3750
ad08908138e102f04295ba25ea293617,840,"George Row, Bermondsey",36826,37068
90ced89be1a470290e3fe881ca6902c1,400,"George Street, Marylebone",106096,113698
e58febe2c82151026f2e4458654333c8,1225,"George Street, Marylebone",3060,3297
d3b958b0cac855a35003020ea8f9ff2c,297,"Geraldine Street, Elephant & Castle",32850,30093
cc3b31e10955e286b3904e7266237641,3498,"Geraldine Street, Elephant & Castle",965,938
ef2840ec05ac54eb4a53b1052a8962e1,577,"Globe Town Market, Bethnal Green",96312,91718
7cdcf706c1420885ffe75f0926d2ce62,200247,"Globe Town Market, Bethnal Green",3245,3003
608a3f13cfe04e1fa445c0437b0e026f,535,"Gloucester Avenue, Camden Town",98862,91759
cd5cfbb5702c311e06950ede934a083c,200145,"Gloucester Avenue, Camden Town",2340,2219
39f7209a3555f7e32904467f14ebb4e5,113,"Gloucester Road (Central), South Kensington",77352,77088
f7b7e73a401b0d423c5d91e25d556b2f,3435,"Gloucester Road (Central), South Kensington",2794,2771
776f476122ea14087a03cb7fd0cac5b9,3447,"Gloucester Road (North), Kensington",3631,3599
3262e1c2c977b0adaa045ab2269562c8,97,"Gloucester Road (North), Kensington",109470,110552
201123562d3aad06d38b4d159b540ec6,1107,"Gloucester Road Station, South Kensington",6175,6220
14e56a610db9d3b0b53394d844809c92,405,"Gloucester Road Station, South Kensington",192816,194195
7ac6839ad98b720e2d9ef64fb848193e,243,"Gloucester Street, Pimlico",117258,105452
f7d0ca8fbc09c4e5c0b0f083e3341773,1103,"Gloucester Street, Pimlico",3513,3066
d2694a9ee4df12c976c95d316d1c849d,176,"Gloucester Terrace, Bayswater",75517,68990
85f7b3a68be97ebdf20adec3cc2b3899,1173,"Gloucester Terrace, Bayswater",2799,2414
c610b2bffa5eee7c49f5793b62590e27,48,"Godliman Street, St. Paul's",159445,175928
836ca06639f70a2222b8c5d4615264fa,971,"Godliman Street, St. Paul's",2688,3125
f7e94c8a8f328a76517ae1f9d4d3e063,967,"Golden Lane, Barbican",2753,2698
1a2cbc5c5723c385aaf8978bb06503c6,54,"Golden Lane, Barbican",101147,103723
f0019965431be90f035a032bc5156a57,3451,"Golden Square, Soho",3768,4157
b331f2972dc6e38e1b58a4f5a8463989,129,"Golden Square, Soho",129549,138712
c8aa002e21d2ad79849b3068ea5418ac,200159,"Goldsmith's Row, Haggerston",3970,3607
dd8dc4ea9ce99ac721699fa5a5797c8b,534,"Goldsmith's Row, Haggerston",119813,109018
3ada2108eccc517816c7fa9f2e889d1d,534,"Goldsmiths Row, Haggerston",119813,109018
c3a87ff410851ffa422ee26423b9b990,804,"Good's Way, King's Cross",129725,130150
6d152bde3ef79581b6f1ee752539460a,300243,"Good's Way, King's Cross",4674,4683
7f8ff2aa8baef91d80762545050375e0,344,"Goswell Road (City Uni), Finsbury",65226,56234
a479d007d541d8d8c17f77f86e6d1415,1222,"Goswell Road (City Uni), Finsbury",2476,2035
249b8248b624c909a94fd156cef9a612,969,"Gower Place , Euston",2793,2778
5397edd81a265d4544fc610e8711aa9d,65,"Gower Place , Euston",68307,62247
81f27323fbd9b302a6a65f593d9b4b87,3431,"Grafton Street, Mayfair",1732,2293
3923709440f3e1eafe1f3dcb45d718a3,53,"Grafton Street, Mayfair",53804,66141
35345f44f81afa47db017f775eb9f402,1131,"Graham Street, Angel",3485,2804
eec278b739bab1e2cec6c4b6ba0a638b,326,"Graham Street, Angel",156108,132418
45f27368722e73abd245aa67e0af515f,486,"Granby Street, Shoreditch",137760,127608
26c0e9c3f4161f3e3fbdd65abf7430b6,22174,"Granby Street, Shoreditch",3794,3591
c940e518638a5a3d25116d912d417d7f,672,"Grant Road Central, Clapham Junction",2951,5801
53fac90c43baa923b53411e90503c00d,200206,"Grant Road Central, Clapham Junction",566,614
bc1e4dcdfbeeb9d993a1249d35a92fec,200120,"Grant Road East, Clapham Junction",3171,3311
03fbe668bf6602325fe2dbf9e6bc7254,735,"Grant Road East, Clapham Junction",89566,95706
86eaf459df892773f8d148dec3af49bb,659,"Grant Road West, Clapham Junction",59007,61679
deae5bd2d76eeb5d9f65b80de2699789,200212,"Grant Road West, Clapham Junction",5260,5419
9fed9cb252f2aa3fb3c4f42b0fb490aa,61,"Great Dover Street, Borough",98682,93459
3da85fbeab4697dbf473db286d231502,61,"Great Dover Street, The Borough",98682,93459
acb0c948e9b8524e2ffb5f3e1286c764,1017,"Great Dover Street, The Borough",3662,3576
1244f398c6ce53309072e4a7c0e4f402,1125,"Great Marlborough Street, Soho",554,565
3bac28669f1ef269777f7462b98c292f,159,"Great Marlborough Street, Soho",156136,172951
368a2872d4363ca14c58a7a5b7d76678,3470,"Great Percy Street, Clerkenwell",2274,1923
5320c19ae22a847783bc9747322d6fac,227,"Great Percy Street, Clerkenwell",89494,81441
678926bc962667bd9f07ff7fb0368a98,15,"Great Russell Street, Bloomsbury",116487,119626
80306744a1b31aecfbe7818d258498dd,988,"Great Russell Street, Bloomsbury",3013,3237
fdfcd0cbf308b59593f7cf6d26a29c82,200200,"Great Suffolk Street, The Borough",2393,2299
b1e95e117663f716313f6744dc68d925,645,"Great Suffolk Street, The Borough",84418,81704
df5656f7efb0cd55e14434f47b9268b5,81,"Great Titchfield Street, Fitzrovia",106761,108588
8a6fbb8038609d865b7002fb4b1a1378,3450,"Great Titchfield Street, Fitzrovia",2561,2553
0ea8ffedddc055e780d3a812308e741c,199,"Great Tower Street, Monument",226237,245339
215b0233407c3c0fe3f770341fbd704c,1080,"Great Tower Street, Monument",6464,6904
605fdc41171fc3df8ab5fd6d951a82d9,541,"Green Park Station, Mayfair",256229,272520
74568ebc6d0827dd2d9cd2ab4fb712e5,200096,"Green Park Station, Mayfair",5752,6548
25a0dba6a78409e2fdee5b8e304f94b5,541,"Green Park Station, West End",256229,272520
56bc89dc12168d095864d6a1df2a7390,138,"Green Street, Mayfair",151027,151116
13808a48a9af6da9c00e1c6d1e9613ca,3464,"Green Street, Mayfair",3950,3966
5af2c82f307f466c2775f8ad3194013a,590,"Greenberry Street, St.John's Wood",34892,24729
344638275b5f69faa87f72bf8489f541,200236,"Greenberry Street, St.John's Wood",1157,772
4a4f7e606aaa3aefc5699ac327df19a6,200026,"Greenland Road, Camden Town",3625,3587
b7a4e3c49f91e90e1e21847ee33b9730,572,"Greenland Road, Camden Town",132188,137137
0f021355374f5cc3ddc2b0bbbdac2069,754,"Grenfell Road, Avondale",32996,32749
196873dea3948d1e1849f61e60f5ce2b,300067,"Grenfell Road, Avondale",1361,1322
361c6cc1b6d2e1282a057250c897cce0,10623,"Greycoat Street , Westminster",1278,1304
b8804f2552468d1f0378e567ee5caeb2,353,"Greycoat Street , Westminster",45089,46459
0df8bef9727b0b49dee8abb1800854cb,200215,"Greyhound Road, Hammersmith",3395,3290
58521c97976cf71c72f5cbffbc00c5df,635,"Greyhound Road, Hammersmith",89856,87181
b251c58c9c98da8daa338d8c50ae474a,207,"Grosvenor Crescent, Belgravia",40299,39104
5a3888228c8e490f607075d8f46276d1,1169,"Grosvenor Crescent, Belgravia",576,615
5077110810d89413d7d94a84d4fed374,245,"Grosvenor Road, Pimlico",62859,53190
7e398d7c10bcaf45e7dd6272f56ef462,1140,"Grosvenor Road, Pimlico",1744,1637
885e0a1e26c87f179be3a5b49d76a5d3,10627,"Grosvenor Square, Mayfair",2944,3453
c23cc7a39b2f1f827f1ea5e10881882a,348,"Grosvenor Square, Mayfair",100949,113948
257502298d7b848c294ba5df836b7b82,1130,"Grove End Road, St. John's Wood",2067,1753
853a273880b4601695007b084f5bd884,312,"Grove End Road, St. John's Wood",87070,77430
2779dd4b3fc9eb11f4345f99fa946224,3478,"Guildhouse Street, Victoria",2079,2050
60ad701bc08283506dadaf390dddcc27,161,"Guildhouse Street, Victoria",63731,63943
3116184f23ad15f092a150b7d7c1ac29,974,"Guilford Street , Bloomsbury",4080,3958
d69c6d715d401c541ee3df072f1405f8,57,"Guilford Street , Bloomsbury",129436,129410
12bcc12814bf26b319ac2fe3e96adf4f,459,"Gun Makers Lane, Old Ford",99335,96795
28cca24b6ffd2d59a021b03307002101,200014,"Gunmakers Lane, Old Ford",2359,2180
41d709d94233527f213f5cc2f38eb170,459,"Gunmakers Lane, Old Ford",99335,96795
ed494e49c6aaaf295e635be94907d41a,770,"Gwendwr Road, West Kensington",58622,56389
8acbc4570becad9f6537544cd92a3f55,300097,"Gwendwr Road, West Kensington",2209,2144
82ac571645c0f4b11b6fde1ce7fa0f8a,749,"Haggerston Road, Haggerston",126765,123361
0fb205c3aa1e0e16adbfe13d536be437,300081,"Haggerston Road, Haggerston",3529,3479
06413633ee1e0143b596f5cceb019c19,749,"Haggerston Road, Haggerston ",126765,123361
706190747f69f8dc43a7983fa1350b50,782,"Halford Road, Fulham",80936,79771
ef0bfb75a4d0d213081e89d6cfa07208,782,"Halford Road, West Kensington",80936,79771
e10e4be3fa512bd4fed33fe0d47d9aba,300210,"Halford Road, West Kensington",3624,3585
6368b7831af897220a52281e892f61d3,200142,"Hammersmith Road, Hammersmith",3592,3592
33295d921b399ac4f28bac858dcbb906,595,"Hammersmith Road, Hammersmith",104420,105011
7f5f0a22d184a387404911f1eb6b7232,300254,"Hammersmith Town Hall, Hammersmith",1,1
bb53b9e9fad5a3a32737f5c7072dd002,300006,"Hammersmith Town Hall, Hammersmith",891,916
8bd5fc4a24b71cd5239b66c71c29c04a,753,"Hammersmith Town Hall, Hammersmith",29932,35651
ebc9b947ad5a027d59190192a611261a,21,"Hampstead Road (Cartmel), Euston",33521,29171
4e31aac7e3ffe38077ed47a622f9615b,3426,"Hampstead Road (Cartmel), Euston",2425,2373
15e75c4df9e3e7e6ae4e6b2fe70cf455,98,"Hampstead Road, Euston",140104,118576
31aa618434c232e5eecfcae3d1c6188b,972,"Hampstead Road, Euston",3536,3465
9919a613e54d7f1e254dc054023d2c1b,1118,"Hampton Street, Walworth",2990,2967
313093798f97a0c2e980baf8a6264487,152,"Hampton Street, Walworth",94487,91039
4cb5f7ef3b2ef5e37aed66956513c714,300241,"Handyside Street, King's Cross",3615,3658
b070de311a283e1ce44769fc15af7cc5,874,"Handyside Street, King's Cross",67,449
3ed15fff09ecfc182cc48a4a026b1f63,806,"Handyside Street, King's Cross",67922,63710
e4b84bb3a7649090ba50588c083d647c,200154,"Hansard Mews, Holland Park",2135,2218
2907b1f583e48f12277bf2cc82d3fa11,527,"Hansard Mews, Holland Park",59898,64367
890196fdafd58914507f3030fc10ce57,527,"Hansard Mews, Shepherds Bush",59898,64367
675af47d4194576e22569770a18f202c,757,"Harcourt Terrace, West Brompton",101873,95999
82c16dd7ccbc8270c8f32bd637ce3033,300069,"Harcourt Terrace, West Brompton",4127,3788
f592a0e40db52c9895e66b43d82148aa,170,"Hardwick Street, Clerkenwell",68627,46621
894233b26eefc9f1a6a4df1c03daf952,1057,"Hardwick Street, Clerkenwell",1765,1162
15acbbc24e50bdebb91804742ea14234,550,"Harford Street, Mile End",59927,55560
0b9910bbcca4ac583bae144438f8f1ac,200102,"Harford Street, Mile End",1765,1644
32ecf156bdec6bfe13d78daf5d79e8b4,249,"Harper Road, Borough",62852,62003
542c688d2ca58dafc3f16e97a57cd464,249,"Harper Road, The Borough",62852,62003
168cf7bb4df589701c792723f474564d,1137,"Harper Road, The Borough",2359,2326
228cbed02a464dc1978ca466510dd7a2,368,"Harriet Street, Knightsbridge",112802,119380
38e579c2d4224e18be377fa9f86cec68,2681,"Harriet Street, Knightsbridge",2601,3093
9c9dee801ed6751dd1a4110f6bd693a1,90,"Harrington Square 1, Camden Town",41102,34904
94a3346cee48535eff3b4ccc0178c459,1038,"Harrington Square 1, Camden Town",2833,2571
6d8ea7bef3d19575cc50ee6778f82fee,22181,"Harrington Square 2, Camden Town",266,252
ec22423772df074edacaf1f12dc8c4a1,425,"Harrington Square 2, Camden Town",72647,66565
c8e5bf41752f626503aa2fc1244fb928,90,"Harrington Square, Camden Town",41102,34904
4851bc865fbee41ded24f77bbafbb25b,300004,"Harris Academy, Bermondsey",976,973
9d8cb43aa4c84df7926f36933ee731b6,2680,"Harrowby Street, Marylebone",2472,2279
a254c20631e02f1451f6c17c40f26ad0,367,"Harrowby Street, Marylebone",69193,63761
b48a5353003ddb992a20e4baf36feba8,200207,"Hartington Road, Stockwell",2893,2842
d5b7ac2b60c3f27df6cf2fe991a4463d,676,"Hartington Road, Stockwell",92430,90663
1ca14c0bfa67b8e1729160a8321c1e0a,985,"Hatton Garden, Holborn",3959,3717
4d919bff0e6c37442c36287f9b8938e7,67,"Hatton Garden, Holborn",125714,117845
ddd592d1e0899749d3f60305be0157c4,17,"Hatton Wall, Holborn",169125,173046
bd6a46ee256771e6e80e691a39cbd71d,1008,"Hatton Wall, Holborn",4192,4443
89d16857e97153355beb616ef60b426c,713,"Hawley Crescent, Camden Town",46633,48383
15d7975221b6faad4cecbfa55c473bc0,200122,"Hawley Crescent, Camden Town",1133,1059
47a62eb9c1d64041a74bfe330fd8e0e3,677,"Heath Road, Battersea",40605,36869
c58bf75f70f4daa516601baa91f4acae,200023,"Heath Road, Battersea",1165,1007
fd27f004f2862f923a3137ef183abd14,300217,"Here East North, Queen Elizabeth Olympic Park",763,793
d823126b6b0dd93b9dbf64976be7f9a0,812,"Here East North, Queen Elizabeth Olympic Park",37039,38135
9ed569bccc564036bcf8d77cda0fd530,816,"Here East South, Queen Elizabeth Olympic Park",22471,23154
8136df85bcac2ef38d26fc694693838f,300219,"Here East South, Queen Elizabeth Olympic Park",362,348
d48dda9cce7009a36adf6b1162f9c2dc,1016,"Hereford Road, Bayswater",3178,2855
db4c712bf912be45c85d0dae47f312cb,29,"Hereford Road, Bayswater",94262,85389
11b2912c9fbac7bd8557663dc79ef8b6,200021,"Hermitage Court, Wapping",2433,2307
2cfb442ff5a949f9bdece928b0575071,451,"Hermitage Court, Wapping",64760,60869
f67efd0001b2024f71db067341d2feeb,200138,"Heron Quays DLR, Canary Wharf",978,1056
b10a931ad03105e2d0f6733b130589b6,556,"Heron Quays DLR, Canary Wharf",38696,39969
8a8c3fdd5ba10b2a95b5741b929b094f,748,"Hertford Road, De Beauvoir Town",111161,98644
f4f9e0bce458b814ef31560e20761675,300092,"Hertford Road, De Beauvoir Town",3064,2660
40ad2e8b05377918b997281f02c8f906,471,"Hewison Street, Old Ford",63788,62792
47c2134885666b27f05cbc0ff863c211,200006,"Hewison Street, Old Ford",2758,2640
86b70d3ef12f636be5d5954d7e308dd0,673,"Hibbert Street, Battersea",81722,82814
337776ab1c9af0aecad5c791f4b92b94,300051,"Hibbert Street, Battersea",3179,3163
5cc535c5fb313522b1b440543f03c65e,673,"Hibbert Street, Clapham Junction",81722,82814
afb7bc093c55349302265d901a9f3e53,1229,"High Holborn , Covent Garden",4292,4636
84a7533e1687934e9169a169e79a71b7,358,"High Holborn , Covent Garden",99671,104018
e5bb1cf0ddf61047666ffcb0ad15ea87,3476,"Hinde Street, Marylebone",4551,4779
1d1672d3b1175d537a5c3c298b1970ea,210,"Hinde Street, Marylebone",133586,142996
6058af6a50ad052550c1e5e2f44609f1,982,"Holborn Circus, Holborn",5766,7696
9ea05db7c40481d239018d441b1b6e83,66,"Holborn Circus, Holborn",220235,300407
7fb9dc7dbf66bfff7650315464a2da31,627,"Holden Street, Battersea",33500,31480
a6edb35ff27cdce55d96ac542e04d704,200007,"Holden Street, Battersea",1118,1073
3d4f09ff0264205cd842fae2622c0399,398,"Holland Park, Kensington",70934,56222
5e123326c9be223b88c1b2dd551aa776,10631,"Holland Park, Kensington",1187,778
fff5a777e99c4df9a686da647d559851,578,"Hollybush Gardens, Bethnal Green",57394,57607
9c4832a7ebaa8842b7c322873fcd8f33,200244,"Hollybush Gardens, Bethnal Green",1982,1912
4c149bf054e6e1a281ddc6a9313388a6,1002,"Holy Trinity Brompton, Knightsbridge",3001,3304
7a05238ec56b013d61451a6dc227cc95,150,"Holy Trinity Brompton, Knightsbridge",100826,110602
a4e714daf62c6c7d6742fc9af7cbba49,960,"Hop Exchange, The Borough",9824,13379
c7cd3a10f461c11e5650ff19ba01a52a,194,"Hop Exchange, The Borough",376006,505654
5c810308aecad72e57746193e8728d8e,221,"Horseferry Road, Westminster",107720,114732
8c2a4a0dee02545ac18d6b6cce5ae1bb,1170,"Horseferry Road, Westminster",4092,4263
a1b7f7c51da0f30bb7f957b23d5c596c,739,"Hortensia Road, West Brompton",79981,77469
37f9da93a2d4a35b206630e1465780b7,300091,"Hortensia Road, West Brompton",2958,2871
64be90adf3312b9dbf93cccb1829040a,256,"Houghton Street, Strand",50947,52915
d43579c70a9b4d979a23095cf88c44a8,3484,"Houghton Street, Strand",2177,2267
e64655f787091c8e704cd11ebaa044cf,779,"Houndsditch, Aldgate",85446,90340
53804a50b5a7079254125d4d0b51f010,200072,"Houndsditch, Aldgate",3016,3079
92728cf108e6a7e1b82b0b3eb188333b,360,"Howick Place, Westminster",142107,166880
d453fed84b17a34cfa52abbce1e9136e,2666,"Howick Place, Westminster",3882,4489
02a8e70eeb55030a08ec2110dc16ac9d,2691,"Howland Street, Fitzrovia",4264,4278
26e59fd1e79ce0382aeb9e14c27f9e12,357,"Howland Street, Fitzrovia",127979,132554
4c6b4a0c3b9941f43775a718b53d71f2,539,"Hoxton Station, Haggerston",78444,69583
7511fd43683a64458580a4405dd9570c,539,"Hoxton Station, Hoxton",78444,69583
8f7ce52768c99b78be1f4dcd84bf83f7,200151,"Hoxton Station, Hoxton",3208,2882
c821d7daea8690839939caae8c7697bf,200071,"Hoxton Street, Hoxton",1379,1219
768e5b6878eff2f70361224d3fb6b892,588,"Hoxton Street, Hoxton",64495,55084
249eadab994c099ede69f66fdd99ff02,761,"Humbolt Road, Fulham",75346,71237
d97f0569ec886b15c9fb612274806dd2,300068,"Humbolt Road, Fulham",2952,2763
989e17832dc869a400a703d152b95b05,300098,"Hurlingham Park, Parsons Green",1060,1016
fb59144e9f92571221190fdc8ff4d669,774,"Hurlingham Park, Parsons Green",36098,34864
95552e05f57ed8d5e7749bf98d651e97,1075,"Hyde Park Corner, Hyde Park",11498,11582
48422e0dfeaf38259f5b813fdc2eed4d,191,"Hyde Park Corner, Hyde Park",659891,660098
e5a76c0729645b717613de67632d3241,200086,"Ilchester Gardens, Bayswater",2992,2700
12c3126fa799387a4fc79bd255889eb6,584,"Ilchester Gardens, Bayswater",108146,98780
f45af138adaa1fde44a929a6b804cc6c,1115,"Ilchester Place, Kensington",932,791
53217cc2e0be755493e4fd2ab126af61,145,"Ilchester Place, Kensington",35539,29882
83acd3236bdcdd4ff3ef95083caa5829,392,"Imperial College, Knightsbridge",144506,154023
73f05725675ade76309fbaed8c3da150,1220,"Imperial College, Knightsbridge",5729,6708
5586345dca609587951439018e50ddaa,738,"Imperial Road, Sands End",66441,65071
491dc2975d4c0ded83334e6f29187934,300087,"Imperial Road, Sands End",2927,2704
0e51bb8b5b5f5389f97f256bbf28bc08,780,Imperial Wharf Station,131093,131326
638025189bf8cc4b39c26901b29f668a,300070,"Imperial Wharf Station, Sands End",4245,4223
749792f6fc5afee0541f8cac60352d03,780,"Imperial Wharf Station, Sands End",131093,131326
3c3b4417c2a187997ee1995cb3e9f97c,551,Import Dock,49959,51622
4701fbd57aef082a329ad160fa8aa30c,200066,"Import Dock, Canary Wharf",2741,2813
ca45b71e570d4f27e0f100a93f3e8c26,551,"Import Dock, Canary Wharf",49959,51622
b0b7c379be5363f5f9ee87498759eaee,744,"Ingrave Street, Battersea",27854,27874
4f98796e4bef557f608a18a1b663908e,744,"Ingrave Street, Clapham Junction",27854,27874
4bd0989a5f78450e8f8a150ed6978137,300077,"Ingrave Street, Clapham Junction",1006,1050
e8aa85aae93165a770f609dc38d5e209,300012,"Irene Road, Parsons Green",1874,1763
1244a663c3b03d6608eafa63f0cef642,619,"Irene Road, Parsons Green",64828,62456
1c734a98c499c4cf2cfbc59b8813b7eb,300031,"Islington Green, Angel",7634,7363
a63dd2bb37b440b99f933934273e3458,695,"Islington Green, Angel",233381,224392
1a982538cb61225908744c8e30ac95f4,102,"Jewry Street, Aldgate",111277,114992
f7e90c3977b83bf060d6802a84d622e7,1045,"Jewry Street, Aldgate",3016,3064
b9c20c4fd04216a885053f8e8775e015,447,"Jubilee Crescent, Cubitt Town",31872,30997
7158c65aca4917b347fb64575588ea67,200054,"Jubilee Crescent, Cubitt Town",1161,1178
ce604e314d7e7606de92b066e87f4a7f,252,"Jubilee Gardens, South Bank",179669,206335
6e650123e98540dc92dd651c62591cc8,1111,"Jubilee Gardens, South Bank",4742,5412
b88ae8f7513051627eec1839c7803cff,532,"Jubilee Plaza, Canary Wharf",112148,115320
be0b10dd277a11b46431f3555ea78c96,200163,"Jubilee Plaza, Canary Wharf",3962,4135
753adba3833d9c89682a70399ccc7074,450,"Jubilee Street, Stepney",77734,65219
8ae6f2d148dccf77c0aa004085a3c9b3,200002,"Jubilee Street, Stepney",2211,1899
602dc864407d59341a46463084a04272,1093,"Kennington Cross, Kennington",5290,5027
f1f98f1a90c64dfc1183db0ba8c7d217,144,"Kennington Cross, Kennington",145193,137816
b2540e38ae50aa5e0f30fc54057adf6e,868,"Kennington Lane Rail Bridge, Vauxhall",682,1413
8603222b4508e6cd0da1d7543116548c,1190,"Kennington Lane Rail Bridge, Vauxhall",6101,6207
3a96cbc8164be439d1d4ee805b979b94,270,"Kennington Lane Rail Bridge, Vauxhall",230220,232797
09d0f499cdc190cffd860be96281f016,305,"Kennington Lane Tesco, Vauxhall",36367,39227
156cc15dfa55ab3e69d37639eb877b43,1168,"Kennington Lane Tesco, Vauxhall",159,177
a56cf03ecf6d06cf7e323b95cb0fc126,200032,"Kennington Oval, Oval",2156,2084
153afeea629ec964e96761ce42731fe0,440,"Kennington Oval, Oval",95847,96972
8fdf79ab82a33b914c008e30e0547c71,235,"Kennington Road  , Vauxhall",90924,82081
0b826f24e1c47eacc6e61864afc06940,1154,"Kennington Road  , Vauxhall",2832,2674
93842f44b852ae3201f42363d8ea0e48,1073,"Kennington Road Post Office, Oval",2490,2508
2ee973a64d0ddd38ff1a5156af6e4c79,149,"Kennington Road Post Office, Oval",83867,81868
8f719f13bd7987e03e8c3a3b0b88903a,435,"Kennington Station, Kennington",75294,75672
f599a0ba946a871ba4ecae4c1ccb3916,22170,"Kennington Station, Kennington",2727,2696
a7fdee05efea47efc28ef85e30a00df5,1143,"Kensington Church Street, Kensington",3958,3935
e811af215f734800870777c66ea8c43c,277,"Kensington Church Street, Kensington",117499,117615
5828c7d88cd310f551c930f3519bbbfb,258,"Kensington Gore, Knightsbridge",65487,59069
c26344bd00a116c4b66d7e02722c9607,1193,"Kensington Gore, Knightsbridge",2453,2476
a366e9b473b607c6682c032d1771799a,1214,"Kensington Olympia Station, Olympia",2326,2077
0608f4d237514572f3e20d7524e1addd,293,"Kensington Olympia Station, Olympia",58478,54105
a094e37ab21423284283988f03e24f21,10632,"Kensington Town Hall, Kensington",1644,1588
da765f047995e8a2dff073dc1f66ca88,375,"Kensington Town Hall, Kensington",49615,48423
05e5647b8527850458c99c5c3c063f90,200053,"Killick Street, King's Cross",1181,1102
fd7ce6007967bbd9b0840fcf3e48db15,439,"Killick Street, King's Cross",38832,34701
253b7136f729bcfd1076fee472869cf3,439,"Killick Street, Kings Cross",38832,34701
54c9123cd7b07e52571a5ae5db4127c1,200203,"King Edward Street, St Pauls",1803,1931
08ce19d67d5cc515ec7c8dc605e66370,557,"King Edward Street, St Pauls",63883,68613
838dc893353b469320a9924335436ff9,2639,"King Edward Walk, Waterloo",991,971
ed2437083dc4042473e2124cbdad9b3c,371,"King Edward Walk, Waterloo",33473,31741
9f36f13835c15e8c960766f465f0e055,300202,"Kings Gate House, Westminster",2015,2109
a2bbca3b02a167ed2279f75012e8e34a,799,"Kings Gate House, Westminster",46158,50397
24bbc0665468893b471f3e609b5e7f75,594,"Kingsway Southbound, Strand",91372,101237
8afb0b29699792f49aca1d10f570fac1,200226,"Kingsway Southbound, Strand",2958,3384
462b821de181f2305b19e57f0af41637,1141,"Kingsway, Covent Garden",1212,1246
912360e19ad89a262f9e1300d76b428b,283,"Kingsway, Covent Garden",27047,27251
a3daaf80128c4f628852ad8ab41a7962,200069,"Knaresborough Place, Earl's Court",2684,2477
06c5520f5fbc29d14af0214d42a7e67b,296,"Knaresborough Place, Earl's Court",83419,81359
9af6df0ea3c9337bc02f85828e4993cd,222,"Knightsbridge, Hyde Park",110461,81924
fdb1ffda1377db5bf492c4d9af4c0b88,1101,"Knightsbridge, Hyde Park",1713,1227
db4757dc2bf37bb8587e99dfb48d3672,200,"LMU Commercial Road, Whitechapel",111639,107564
1765b42e41de3856093fded7a0f59627,1105,"LMU Commercial Road, Whitechapel",4372,4338
473e69dec819cfbf333a76c4818bd050,262,"LSBU (Borough Road), Elephant & Castle",65525,65241
bae4e5c611c0f5eacb581be5dd0b58e0,1095,"LSBU (Borough Road), Elephant & Castle",1718,1806
5db663490fd33f9dad5d9b207b16f226,823,LSP1,2,7
fb6eafc539bd493ac7c3c8a801470ace,825,LSP2,7,5
9a2198f96a3b64fecc3c2c6695494a58,200015,"Ladbroke Grove Central, Ladbroke Grove",950,589
33f0663946eabbcdb12476aeb27e5e9a,560,"Ladbroke Grove Central, Ladbroke Grove",30994,19527
2e63c0790f2d9af1f0b044b8bfaaab9f,560,"Ladbroke Grove Central, Notting Hill",30994,19527
b5e1b296732420992f0837fc25f4b7f3,284,"Lambeth North Station, Waterloo",74587,74785
3bd838e3138afadf1d4a88195660fb32,1117,"Lambeth North Station, Waterloo",2334,2426
3dc456d2cc994598cf5adccdcb7fbf4d,815,"Lambeth Palace Road, Waterloo",149129,154903
2780fa6fdcfc65e9464e0c36fb318e9c,300231,"Lambeth Palace Road, Waterloo",6004,6111
b514f2709efb7a328196347beebdb868,139,"Lambeth Road, Vauxhall",71212,68275
eaf197bd3c86a1a5dad249f367980701,1078,"Lambeth Road, Vauxhall",2403,2394
f1b2f34ac754791329ca42590e8659c6,200143,"Lancaster Drive, Blackwall",763,758
d14aa03dce15c88018bc3ef912dedcd3,526,"Lancaster Drive, Blackwall",32053,31996
d49c1f75d7e033811b53afde2d65c84f,200017,"Lancaster Gate , Bayswater",4099,3022
b99b68a5b80aebf1fdacac69037901bf,524,"Lancaster Gate , Bayswater",128049,101803
f7859f13558917320dd88d4c02a93b0b,523,"Langdon Park, Poplar",26227,26714
36e189c904cbaf8a44daa38acc8601f5,200160,"Langdon Park, Poplar",510,525
e8639bac3eb955c0ade0accb2335786d,21,"Lansdown Drive, Hackney Central",33521,29171
